date,season,team,home/visitor,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal,win,team_prob,opp_prob,row_id,model_prob,edge,market_odds,market_ev,model_ev,profit
2007-10-31,2008,Washington,@,Indiana,110,119,-125.0,105.0,203.5,-1.5,105.0,0,0.5555555555555556,0.4878048780487805,10,0.5406602657191653,-0.014895289836390324,1.25,0.0,-0.033514402131878174,-1.25
2007-10-31,2008,San Antonio,@,Memphis,104,101,-250.0,210.0,201.0,-6.5,99.5,1,0.7142857142857143,0.3225806451612903,11,0.7043511011622212,-0.009934613123493086,2.5,1.1102230246251565e-16,-0.034771145932225744,1.0
2007-10-31,2008,Orlando,vs,Milwaukee,102,83,-295.0,245.0,197.0,-6.5,97.0,1,0.7468354430379747,0.2898550724637681,12,0.7335472671017147,-0.013288175936259972,2.95,-1.1102230246251565e-16,-0.05248829494822704,1.0
2007-10-31,2008,Chicago,@,New Jersey,103,112,105.0,-125.0,186.0,1.5,94.0,0,0.4878048780487805,0.5555555555555556,13,0.46556516293253686,-0.02223971511624362,1.05,-0.050000000000000044,-0.09559141598829951,-1.05
2007-10-31,2008,Milwaukee,@,Orlando,83,102,245.0,-295.0,197.0,6.5,97.0,0,0.2898550724637681,0.7468354430379747,15,0.2655574288124236,-0.024297643651344514,2.45,-1.4500000000000002,-1.5338268705971387,-2.45
2007-10-31,2008,Toronto,vs,Philadelphia,106,97,-305.0,255.0,191.0,-6.5,96.5,1,0.7530864197530864,0.2816901408450704,16,0.7389393234295686,-0.01414709632351785,3.05,1.1102230246251565e-16,-0.057295740110247184,1.0
2007-10-31,2008,New Orleans,vs,Sacramento,104,90,-525.0,425.0,190.5,-9.5,94.0,1,0.84,0.1904761904761904,17,0.8063626047043445,-0.03363739529565546,5.25,-2.220446049250313e-16,-0.21023372059784673,1.0
2007-10-31,2008,Memphis,vs,San Antonio,101,104,210.0,-250.0,201.0,6.5,99.5,0,0.3225806451612903,0.7142857142857143,18,0.2948572872218982,-0.027723357939392124,2.1,-1.1000000000000003,-1.1859424096121156,-2.1
2007-10-31,2008,Denver,vs,Seattle,120,103,-825.0,625.0,217.5,-11.5,107.5,1,0.8918918918918919,0.1379310344827586,19,0.8398426567843887,-0.052049235107503145,8.25,0.0,-0.48145542474440417,1.0
2007-10-31,2008,Philadelphia,@,Toronto,97,106,255.0,-305.0,191.0,6.5,96.5,0,0.2816901408450704,0.7530864197530864,20,0.2585438821461352,-0.023146258698935163,2.55,-1.5499999999999998,-1.6321692183812198,-2.55
2007-10-31,2008,Indiana,vs,Washington,119,110,105.0,-125.0,203.5,1.5,105.0,1,0.4878048780487805,0.5555555555555556,21,0.46556516293253686,-0.02223971511624362,1.05,-0.050000000000000044,-0.09559141598829951,1.0
2007-11-01,2008,Miami,vs,Detroit,80,91,160.0,-190.0,178.5,4.0,89.5,0,0.3846153846153846,0.6551724137931034,22,0.35518124729432,-0.02943413732106459,1.6,-0.6000000000000001,-0.6765287570347681,-1.6
2007-11-01,2008,Utah,vs,Houston,95,106,-160.0,140.0,193.0,-3.0,98.5,0,0.6153846153846154,0.4166666666666667,23,0.6055800925357643,-0.009804522848851138,1.6,0.0,-0.02549175940701287,-1.6
2007-11-01,2008,Detroit,@,Miami,91,80,-190.0,160.0,178.5,-4.0,89.5,1,0.6551724137931034,0.3846153846153846,24,0.6469168400412398,-0.008255573751863587,1.9,0.0,-0.02394116388040446,1.0
2007-11-01,2008,Seattle,vs,Phoenix,99,106,575.0,-725.0,224.5,12.0,112.5,0,0.1481481481481481,0.8787878787878788,25,0.1615467498034821,0.013398601655333992,5.75,-4.75,-4.659559438826496,-5.75
2007-11-01,2008,Phoenix,@,Seattle,106,99,-725.0,575.0,224.5,-12.0,112.5,1,0.8787878787878788,0.1481481481481481,26,0.8318572915509473,-0.04693058723693144,7.25,0.0,-0.38717734470468435,1.0
2007-11-01,2008,Houston,@,Utah,106,95,140.0,-160.0,193.0,3.0,98.5,1,0.4166666666666667,0.6153846153846154,27,0.38841860389384436,-0.028248062772822324,1.4,-0.39999999999999986,-0.46779535065477346,1.0
2007-11-02,2008,Dallas,@,Atlanta,94,101,-250.0,210.0,191.0,-5.5,94.5,0,0.7142857142857143,0.3225806451612903,28,0.7043511011622212,-0.009934613123493086,2.5,1.1102230246251565e-16,-0.034771145932225744,-2.5
2007-11-02,2008,Washington,@,Boston,83,103,285.0,-335.0,205.5,7.5,105.0,0,0.2597402597402597,0.7701149425287356,29,0.24029639347496873,-0.019443866265290988,2.85,-1.85,-1.9248588851213706,-2.85
2007-11-02,2008,Milwaukee,@,Charlotte,99,102,150.0,-170.0,196.5,4.0,96.5,0,0.4,0.6296296296296297,30,0.3709834133154718,-0.029016586684528223,1.5,-0.4999999999999999,-0.5725414667113206,-1.5
2007-11-02,2008,New York,@,Cleveland,106,110,210.0,-250.0,186.0,6.0,94.0,0,0.3225806451612903,0.7142857142857143,32,0.2948572872218982,-0.027723357939392124,2.1,-1.1000000000000003,-1.1859424096121156,-2.1
2007-11-02,2008,Atlanta,vs,Dallas,101,94,210.0,-250.0,191.0,5.5,94.5,1,0.3225806451612903,0.7142857142857143,33,0.2948572872218982,-0.027723357939392124,2.1,-1.1000000000000003,-1.1859424096121156,1.0
2007-11-02,2008,Minnesota,vs,Denver,91,99,315.0,-375.0,208.5,7.5,104.0,0,0.2409638554216867,0.7894736842105263,34,0.2254012760919403,-0.01556257932974639,3.15,-2.1500000000000004,-2.214584704218448,-3.15
2007-11-02,2008,Orlando,vs,Detroit,92,116,-170.0,150.0,183.5,-4.0,93.5,0,0.6296296296296297,0.4,35,0.6205890615262668,-0.009040568103362845,1.7,1.1102230246251565e-16,-0.024409533879079626,-1.7
2007-11-02,2008,LA Clippers,vs,Golden State,120,114,-125.0,105.0,211.0,-1.5,104.5,1,0.5555555555555556,0.4878048780487805,36,0.5406602657191653,-0.014895289836390324,1.25,0.0,-0.033514402131878174,1.0
2007-11-02,2008,Miami,@,Indiana,85,87,235.0,-275.0,192.0,6.5,96.5,0,0.2985074626865671,0.7333333333333333,37,0.2731209299764533,-0.025386532710113763,2.35,-1.35,-1.4350448845788812,-2.35
2007-11-02,2008,Golden State,@,LA Clippers,114,120,105.0,-125.0,211.0,1.5,104.5,0,0.4878048780487805,0.5555555555555556,38,0.46556516293253686,-0.02223971511624362,1.05,-0.050000000000000044,-0.09559141598829951,-1.05
2007-11-02,2008,Phoenix,vs,LA Lakers,98,119,-435.0,365.0,215.5,-8.0,107.5,0,0.8130841121495327,0.2150537634408602,39,0.787007658286662,-0.02607645386287072,4.35,0.0,-0.13950902816635835,-4.35
2007-11-02,2008,Indiana,vs,Miami,87,85,-275.0,235.0,192.0,-6.5,96.5,1,0.7333333333333333,0.2985074626865671,40,0.7216612118943094,-0.011672121439023853,2.75,-2.220446049250313e-16,-0.043770455396339614,1.0
2007-11-02,2008,Charlotte,vs,Milwaukee,102,99,-170.0,150.0,196.5,-4.0,96.5,1,0.6296296296296297,0.4,41,0.6205890615262668,-0.009040568103362845,1.7,1.1102230246251565e-16,-0.024409533879079626,1.0
2007-11-02,2008,Denver,@,Minnesota,99,91,-375.0,315.0,208.5,-7.5,104.0,1,0.7894736842105263,0.2409638554216867,42,0.7688982720386375,-0.02057541217188885,3.75,0.0,-0.09773320781647199,1.0
2007-11-02,2008,Toronto,@,New Jersey,106,69,155.0,-175.0,193.5,4.0,96.0,1,0.392156862745098,0.6363636363636364,43,0.3628904378056729,-0.02926642493942505,1.55,-0.5500000000000002,-0.6246293835955339,1.0
2007-11-02,2008,Portland,@,New Orleans,93,113,275.0,-325.0,203.0,7.5,102.5,0,0.2666666666666666,0.7647058823529411,44,0.24595803602544775,-0.02070863064121886,2.75,-1.75,-1.8276573649045709,-2.75
2007-11-02,2008,Cleveland,vs,New York,110,106,-250.0,210.0,186.0,-6.0,94.0,1,0.7142857142857143,0.3225806451612903,45,0.7043511011622212,-0.009934613123493086,2.5,1.1102230246251565e-16,-0.034771145932225744,1.0
2007-11-02,2008,Detroit,@,Orlando,116,92,150.0,-170.0,183.5,4.0,93.5,1,0.4,0.6296296296296297,46,0.3709834133154718,-0.029016586684528223,1.5,-0.4999999999999999,-0.5725414667113206,1.0
2007-11-02,2008,Chicago,vs,Philadelphia,85,96,-500.0,400.0,190.0,-9.5,94.0,0,0.8333333333333334,0.2,47,0.8016965710381151,-0.03163676229521828,5.0,2.220446049250313e-16,-0.18982057377130945,-5.0
2007-11-02,2008,LA Lakers,@,Phoenix,119,98,365.0,-435.0,215.5,8.0,107.5,1,0.2150537634408602,0.8130841121495327,48,0.20594241382796488,-0.009111349612895309,3.65,-2.65,-2.6923677756999633,1.0
2007-11-02,2008,New Orleans,vs,Portland,113,93,-325.0,275.0,203.0,-7.5,102.5,1,0.7647058823529411,0.2666666666666666,49,0.748772888687544,-0.015932993665397133,3.25,-2.220446049250313e-16,-0.06771522307793809,1.0
2007-11-02,2008,San Antonio,vs,Sacramento,96,80,-2000.0,1200.0,191.0,-14.5,92.5,1,0.9523809523809524,0.0769230769230769,50,0.8727793040201878,-0.07960164836076467,20.0,1.2212453270876722e-15,-1.6716346155760569,1.0
2007-11-02,2008,Sacramento,@,San Antonio,80,96,1200.0,-2000.0,191.0,14.5,92.5,0,0.0769230769230769,0.9523809523809524,51,0.12312581738557163,0.04620274046249473,12.0,-11.0,-10.399364373987568,-12.0
2007-11-02,2008,New Jersey,vs,Toronto,69,106,-175.0,155.0,193.5,-4.0,96.0,0,0.6363636363636364,0.392156862745098,52,0.6276065997323116,-0.008757036631324766,1.75,0.0,-0.024081850736143107,-1.75
2007-11-02,2008,Boston,vs,Washington,103,83,-335.0,285.0,205.5,-7.5,105.0,1,0.7701149425287356,0.2597402597402597,53,0.7532657470417178,-0.0168491954870178,3.35,-2.220446049250313e-16,-0.07329400036852762,1.0
2007-11-03,2008,Milwaukee,vs,Chicago,78,72,155.0,-175.0,193.0,4.0,95.0,1,0.392156862745098,0.6363636363636364,54,0.3628904378056729,-0.02926642493942505,1.55,-0.5500000000000002,-0.6246293835955339,1.0
2007-11-03,2008,Sacramento,@,Dallas,102,123,1500.0,-3000.0,189.0,15.5,93.0,0,0.0625,0.967741935483871,55,0.1163738443160051,0.0538738443160051,15.0,-14.0,-13.138018490943919,-15.0
2007-11-03,2008,Utah,vs,Golden State,133,110,-550.0,425.0,215.5,-9.5,105.5,1,0.8461538461538461,0.1904761904761904,56,0.8105952391221274,-0.03555860703171876,5.5,-1.1102230246251565e-16,-0.2311309457061721,1.0
2007-11-03,2008,Portland,@,Houston,80,89,700.0,-1000.0,203.0,11.5,100.5,0,0.125,0.9090909090909092,57,0.1480986883456785,0.023098688345678492,7.0,-6.0,-5.815210493234572,-7.0
2007-11-03,2008,Memphis,vs,Indiana,111,121,-220.0,180.0,211.5,-5.5,107.0,0,0.6875,0.3571428571428571,58,0.6789865218924452,-0.008513478107554762,2.2,0.0,-0.027243129944175326,-2.2
2007-11-03,2008,Indiana,@,Memphis,121,111,180.0,-220.0,211.5,5.5,107.0,1,0.3571428571428571,0.6875,59,0.32775021937946874,-0.029392637763388352,1.8,-0.8000000000000002,-0.8822993857374875,1.0
2007-11-03,2008,Chicago,@,Milwaukee,72,78,-175.0,155.0,193.0,-4.0,95.0,0,0.6363636363636364,0.392156862745098,60,0.6276065997323116,-0.008757036631324766,1.75,0.0,-0.024081850736143107,-1.75
2007-11-03,2008,Philadelphia,vs,New Jersey,88,93,130.0,-150.0,186.5,3.0,94.5,0,0.4347826086956521,0.6,61,0.40769782282863004,-0.027084785867022065,1.3,-0.30000000000000016,-0.36229500749415083,-1.3
2007-11-03,2008,Washington,vs,Orlando,82,94,-130.0,110.0,197.5,-1.0,100.5,0,0.5652173913043478,0.4761904761904761,62,0.5512989438566647,-0.013918447447683113,1.3,-1.1102230246251565e-16,-0.03201242912967128,-1.3
2007-11-03,2008,New Jersey,@,Philadelphia,93,88,-150.0,130.0,186.5,-3.0,94.5,1,0.6,0.4347826086956521,63,0.5891445079786557,-0.010855492021344282,1.5,-1.1102230246251565e-16,-0.02713873005336076,1.0
2007-11-03,2008,Houston,vs,Portland,89,80,-1000.0,700.0,203.0,-11.5,100.5,1,0.9090909090909092,0.125,64,0.8498542617046562,-0.059236647386253005,10.0,8.881784197001252e-16,-0.6516031212487822,1.0
2007-11-03,2008,Dallas,vs,Sacramento,123,102,-3000.0,1500.0,189.0,-15.5,93.0,1,0.967741935483871,0.0625,65,0.8801651682089521,-0.08757676727491892,30.0,8.881784197001252e-16,-2.7148797855224855,1.0
2007-11-03,2008,Orlando,@,Washington,94,82,110.0,-130.0,197.5,1.0,100.5,1,0.4761904761904761,0.5652173913043478,67,0.45275371012554405,-0.023436766064932057,1.1,-0.10000000000000026,-0.14921720873635752,1.0
2007-11-04,2008,Detroit,vs,Atlanta,92,91,-350.0,290.0,191.0,-8.0,97.0,1,0.7777777777777778,0.2564102564102564,68,0.7595375280540788,-0.018240249723698976,3.5,1.1102230246251565e-16,-0.08208112375664534,1.0
2007-11-04,2008,Toronto,vs,Boston,95,98,-125.0,105.0,194.0,-1.5,95.5,0,0.5555555555555556,0.4878048780487805,69,0.5406602657191653,-0.014895289836390324,1.25,0.0,-0.033514402131878174,-1.25
2007-11-04,2008,Miami,vs,Charlotte,88,90,-160.0,140.0,186.5,-3.5,93.5,0,0.6153846153846154,0.4166666666666667,70,0.6055800925357643,-0.009804522848851138,1.6,0.0,-0.02549175940701287,-1.6
2007-11-04,2008,Phoenix,vs,Cleveland,103,92,-350.0,290.0,205.0,-7.5,99.5,1,0.7777777777777778,0.2564102564102564,71,0.7595375280540788,-0.018240249723698976,3.5,1.1102230246251565e-16,-0.08208112375664534,1.0
2007-11-04,2008,New Orleans,@,Denver,93,88,185.0,-215.0,214.5,5.0,104.5,1,0.3508771929824561,0.6825396825396826,72,0.32164742040406524,-0.029229772578390878,1.85,-0.8500000000000001,-0.933304851848414,1.0
2007-11-04,2008,Atlanta,@,Detroit,91,92,290.0,-350.0,191.0,8.0,97.0,0,0.2564102564102564,0.7777777777777778,73,0.2376063683116148,-0.018803888098641586,2.9,-1.9,-1.9733351635847025,-2.9
2007-11-04,2008,Seattle,@,LA Clippers,101,115,250.0,-300.0,208.0,6.5,101.5,0,0.2857142857142857,0.75,74,0.2619854284085751,-0.023728857305710616,2.5,-1.5,-1.5830510005699874,-2.5
2007-11-04,2008,Utah,@,LA Lakers,109,119,-105.0,-115.0,205.5,1.0,106.0,0,0.5121951219512195,0.5348837209302325,75,0.4925973937390634,-0.019597728212156107,1.05,0.0,-0.04017534283491997,-1.05
2007-11-04,2008,Charlotte,@,Miami,90,88,140.0,-160.0,186.5,3.5,93.5,1,0.4166666666666667,0.6153846153846154,76,0.38841860389384436,-0.028248062772822324,1.4,-0.39999999999999986,-0.46779535065477346,1.0
2007-11-04,2008,New York,vs,Minnesota,97,93,-425.0,355.0,193.0,-9.0,96.5,1,0.8095238095238095,0.2197802197802197,77,0.7843445433759243,-0.025179266147885238,4.25,0.0,-0.13219114727639747,1.0
2007-11-04,2008,Denver,vs,New Orleans,88,93,-215.0,185.0,214.5,-5.0,104.5,0,0.6825396825396826,0.3508771929824561,78,0.6741649819553671,-0.008374700584315442,2.15,1.1102230246251565e-16,-0.02638030684059356,-2.15
2007-11-04,2008,Minnesota,@,New York,93,97,355.0,-425.0,193.0,9.0,96.5,0,0.2197802197802197,0.8095238095238095,79,0.20939703424653522,-0.010383185533684475,3.55,-2.5500000000000003,-2.5972434941782643,-3.55
2007-11-04,2008,Cleveland,@,Phoenix,92,103,290.0,-350.0,205.0,7.5,99.5,0,0.2564102564102564,0.7777777777777778,80,0.2376063683116148,-0.018803888098641586,2.9,-1.9,-1.9733351635847025,-2.9
2007-11-04,2008,LA Clippers,vs,Seattle,115,101,-300.0,250.0,208.0,-6.5,101.5,1,0.75,0.2857142857142857,81,0.7362858375120706,-0.013714162487929449,3.0,0.0,-0.054856649951717795,1.0
2007-11-04,2008,Boston,@,Toronto,98,95,105.0,-125.0,194.0,1.5,95.5,1,0.4878048780487805,0.5555555555555556,82,0.46556516293253686,-0.02223971511624362,1.05,-0.050000000000000044,-0.09559141598829951,1.0
2007-11-04,2008,LA Lakers,vs,Utah,119,109,-115.0,-105.0,205.5,-1.0,106.0,1,0.5348837209302325,0.5121951219512195,83,0.5177858914983471,-0.017097829431885425,1.15,-1.1102230246251565e-16,-0.03676033327855377,1.0
2007-11-05,2008,Houston,@,Dallas,98,107,170.0,-200.0,189.5,4.5,95.5,0,0.3703703703703703,0.6666666666666666,84,0.34082507629671355,-0.029545294073656747,1.7,-0.7000000000000004,-0.7797722939988734,-1.7
2007-11-05,2008,Dallas,vs,Houston,107,98,-200.0,170.0,189.5,-4.5,95.5,1,0.6666666666666666,0.3703703703703703,85,0.6584902201420484,-0.008176446524618242,2.0,-1.1102230246251565e-16,-0.024529339573854836,1.0
2007-11-06,2008,New Jersey,vs,Atlanta,87,82,-190.0,160.0,188.5,-4.0,95.0,1,0.6551724137931034,0.3846153846153846,86,0.6469168400412398,-0.008255573751863587,1.9,0.0,-0.02394116388040446,1.0
2007-11-06,2008,Phoenix,@,Charlotte,115,83,-195.0,165.0,207.0,-4.0,101.0,1,0.6610169491525424,0.3773584905660377,87,0.6528241682281747,-0.008192780924367704,1.95,1.1102230246251565e-16,-0.02416870372688462,1.0
2007-11-06,2008,LA Clippers,@,Chicago,97,91,335.0,-405.0,193.0,8.5,97.5,1,0.2298850574712643,0.801980198019802,88,0.2169250431628938,-0.012960014308370515,3.35,-2.3500000000000005,-2.406376062241412,1.0
2007-11-06,2008,Golden State,vs,Cleveland,104,108,-135.0,115.0,209.5,-2.0,105.0,0,0.574468085106383,0.4651162790697674,89,0.5614412418177046,-0.013026843288678425,1.35,1.1102230246251565e-16,-0.030613081728394165,-1.35
2007-11-06,2008,New York,vs,Denver,119,112,140.0,-160.0,211.0,3.0,105.0,1,0.4166666666666667,0.6153846153846154,90,0.38841860389384436,-0.028248062772822324,1.4,-0.39999999999999986,-0.46779535065477346,1.0
2007-11-06,2008,Cleveland,@,Golden State,108,104,115.0,-135.0,209.5,2.0,105.0,1,0.4651162790697674,0.574468085106383,91,0.44059591451510655,-0.024520364554660834,1.15,-0.15000000000000013,-0.20271878379252078,1.0
2007-11-06,2008,San Antonio,@,Houston,81,89,-135.0,115.0,183.5,-2.0,91.5,0,0.574468085106383,0.4651162790697674,92,0.5614412418177046,-0.013026843288678425,1.35,1.1102230246251565e-16,-0.030613081728394165,-1.35
2007-11-06,2008,Chicago,vs,LA Clippers,91,97,-405.0,335.0,193.0,-8.5,97.5,0,0.801980198019802,0.2298850574712643,93,0.7786224242757086,-0.023357773744093424,4.05,2.220446049250313e-16,-0.11795675740767153,-4.05
2007-11-06,2008,New Orleans,@,LA Lakers,118,104,135.0,-155.0,205.5,3.0,104.0,1,0.425531914893617,0.6078431372549019,94,0.39781355905168825,-0.027718355841928777,1.35,-0.35000000000000014,-0.4151381362285327,1.0
2007-11-06,2008,Toronto,@,Milwaukee,85,112,-160.0,140.0,190.0,-3.0,95.0,0,0.6153846153846154,0.4166666666666667,95,0.6055800925357643,-0.009804522848851138,1.6,0.0,-0.02549175940701287,-1.6
2007-11-06,2008,Orlando,@,Minnesota,111,103,-300.0,250.0,186.5,-6.5,93.5,1,0.75,0.2857142857142857,96,0.7362858375120706,-0.013714162487929449,3.0,0.0,-0.054856649951717795,1.0
2007-11-06,2008,Atlanta,@,New Jersey,82,87,160.0,-190.0,188.5,4.0,95.0,0,0.3846153846153846,0.6551724137931034,97,0.35518124729432,-0.02943413732106459,1.6,-0.6000000000000001,-0.6765287570347681,-1.6
2007-11-06,2008,LA Lakers,vs,New Orleans,104,118,-155.0,135.0,205.5,-3.0,104.0,0,0.6078431372549019,0.425531914893617,98,0.5975507816698931,-0.01029235558500885,1.55,-1.1102230246251565e-16,-0.02624550674177273,-1.55
2007-11-06,2008,Denver,@,New York,112,119,-160.0,140.0,211.0,-3.0,105.0,0,0.6153846153846154,0.4166666666666667,99,0.6055800925357643,-0.009804522848851138,1.6,0.0,-0.02549175940701287,-1.6
2007-11-06,2008,Minnesota,vs,Orlando,103,111,250.0,-300.0,186.5,6.5,93.5,0,0.2857142857142857,0.75,100,0.2619854284085751,-0.023728857305710616,2.5,-1.5,-1.5830510005699874,-2.5
2007-11-06,2008,Charlotte,vs,Phoenix,83,115,165.0,-195.0,207.0,4.0,101.0,0,0.3773584905660377,0.6610169491525424,101,0.347833205500441,-0.029525285065596707,1.65,-0.6500000000000001,-0.7282420054238314,-1.65
2007-11-06,2008,Seattle,@,Sacramento,98,104,110.0,-130.0,208.0,2.0,101.5,0,0.4761904761904761,0.5652173913043478,102,0.45275371012554405,-0.023436766064932057,1.1,-0.10000000000000026,-0.14921720873635752,-1.1
2007-11-06,2008,Houston,vs,San Antonio,89,81,115.0,-135.0,183.5,2.0,91.5,1,0.4651162790697674,0.574468085106383,103,0.44059591451510655,-0.024520364554660834,1.15,-0.15000000000000013,-0.20271878379252078,1.0
2007-11-06,2008,Sacramento,vs,Seattle,104,98,-130.0,110.0,208.0,-2.0,101.5,1,0.5652173913043478,0.4761904761904761,104,0.5512989438566647,-0.013918447447683113,1.3,-1.1102230246251565e-16,-0.03201242912967128,1.0
2007-11-06,2008,Milwaukee,vs,Toronto,112,85,140.0,-160.0,190.0,3.0,95.0,1,0.4166666666666667,0.6153846153846154,105,0.38841860389384436,-0.028248062772822324,1.4,-0.39999999999999986,-0.46779535065477346,1.0
2007-11-07,2008,Phoenix,@,Atlanta,96,105,-230.0,190.0,207.0,-5.0,103.5,0,0.696969696969697,0.3448275862068966,106,0.6880855000850679,-0.008884196884629159,2.3,2.220446049250313e-16,-0.02931784971927598,-2.3
2007-11-07,2008,Denver,@,Boston,93,119,245.0,-295.0,202.5,6.5,99.5,0,0.2898550724637681,0.7468354430379747,107,0.2655574288124236,-0.024297643651344514,2.45,-1.4500000000000002,-1.5338268705971387,-2.45
2007-11-07,2008,Philadelphia,vs,Charlotte,94,63,-195.0,165.0,189.0,-4.0,93.5,1,0.6610169491525424,0.3773584905660377,108,0.6528241682281747,-0.008192780924367704,1.95,1.1102230246251565e-16,-0.02416870372688462,1.0
2007-11-07,2008,Utah,vs,Cleveland,103,101,-500.0,400.0,194.5,-9.0,98.0,1,0.8333333333333334,0.2,109,0.8016965710381151,-0.03163676229521828,5.0,2.220446049250313e-16,-0.18982057377130945,1.0
2007-11-07,2008,Boston,vs,Denver,119,93,-295.0,245.0,202.5,-6.5,99.5,1,0.7468354430379747,0.2898550724637681,110,0.7335472671017147,-0.013288175936259972,2.95,-1.1102230246251565e-16,-0.05248829494822704,1.0
2007-11-07,2008,LA Clippers,@,Indiana,104,89,240.0,-290.0,207.5,6.5,102.0,1,0.2941176470588235,0.7435897435897436,111,0.2692668041641713,-0.02485084289465217,2.4,-1.4,-1.4844928658418177,1.0
2007-11-07,2008,Indiana,vs,LA Clippers,89,104,-290.0,240.0,207.5,-6.5,102.0,0,0.7435897435897436,0.2941176470588235,112,0.7307197371673005,-0.01287000642244307,2.9,1.1102230246251565e-16,-0.05019302504752787,-2.9
2007-11-07,2008,Seattle,vs,Memphis,98,105,-110.0,-110.0,218.5,0.0,107.0,0,0.5238095238095238,0.5238095238095238,113,0.505494863554982,-0.01831466025454187,1.1,0.0,-0.03846078653453788,-1.1
2007-11-07,2008,San Antonio,vs,Miami,88,78,-1200.0,800.0,180.5,-11.5,88.5,1,0.9230769230769232,0.1111111111111111,114,0.8576108273729036,-0.06546609570401962,12.0,2.1094237467877974e-15,-0.851059244152253,1.0
2007-11-07,2008,Portland,vs,New Orleans,93,90,125.0,-145.0,201.5,2.5,100.5,1,0.4444444444444444,0.5918367346938775,115,0.41810161501724724,-0.02634282942719718,1.25,-0.25,-0.30927136621119383,1.0
2007-11-07,2008,Toronto,vs,Orlando,96,105,-200.0,170.0,191.5,-4.0,95.5,0,0.6666666666666666,0.3703703703703703,116,0.6584902201420484,-0.008176446524618242,2.0,-1.1102230246251565e-16,-0.024529339573854836,-2.0
2007-11-07,2008,Charlotte,@,Philadelphia,63,94,165.0,-195.0,189.0,4.0,93.5,0,0.3773584905660377,0.6610169491525424,117,0.347833205500441,-0.029525285065596707,1.65,-0.6500000000000001,-0.7282420054238314,-1.65
2007-11-07,2008,Atlanta,vs,Phoenix,105,96,190.0,-230.0,207.0,5.0,103.5,1,0.3448275862068966,0.696969696969697,118,0.31581225123537454,-0.029015334971522033,1.9,-0.8999999999999999,-0.9841444714174139,1.0
2007-11-07,2008,New Orleans,@,Portland,90,93,-145.0,125.0,201.5,-2.5,100.5,0,0.5918367346938775,0.4444444444444444,119,0.5803395639180733,-0.011497170775804255,1.45,0.0,-0.028168068400720392,-1.45
2007-11-07,2008,Miami,@,San Antonio,78,88,800.0,-1200.0,180.5,11.5,88.5,0,0.1111111111111111,0.9230769230769232,120,0.14048248700750077,0.029371375896389662,8.0,-7.0,-6.735657616932493,-8.0
2007-11-07,2008,Memphis,@,Seattle,105,98,-110.0,-110.0,218.5,0.0,107.0,1,0.5238095238095238,0.5238095238095238,121,0.505494863554982,-0.01831466025454187,1.1,0.0,-0.03846078653453788,1.0
